t,S,I,R,D,R0,beta, gamma, mu
407,34.57074490354707,1.2473029361428315E-05,63.47423615190005,1.9550064715235145,1.6006984850594699,0.15,0.090909091,0.0028
408,34.5707442567442,1.1950995992295143E-05,63.47423728581181,1.9550065064479967,1.6006984850594699,0.15,0.090909091,0.0028
409,34.57074363701196,1.1450811260407038E-05,63.474238372265994,1.9550065399107854,1.6006984850594699,0.15,0.090909091,0.0028
410,34.57074304321737,1.0971560736760742E-05,63.47423941324884,1.955006571973057,1.6006984850594699,0.15,0.090909091,0.0028
411,34.57074247427486,1.0512368263788015E-05,63.474240410663455,1.955006602693427,1.6006984850594699,0.15,0.090909091,0.0028
412,34.5707419291443,1.0072394353594424E-05,63.474241366333295,1.9550066321280581,1.6006984850594699,0.15,0.090909091,0.0028
413,34.57074140682908,9.650834653235582E-06,63.47424228200551,1.9550066603307623,1.6006984850594699,0.15,0.090909091,0.0028
414,34.57074090637432,9.246918474225184E-06,63.47424315935412,1.9550066873530993,1.6006984850594699,0.15,0.090909091,0.0028
415,34.570740426865086,8.859907383586643E-06,63.47424399998307,1.955006713244471,1.6006984850594699,0.15,0.090909091,0.0028
416,34.57073996742475,8.489093853872608E-06,63.474244805429194,1.9550067380522118,1.6006984850594699,0.15,0.090909091,0.0028
417,34.57073952721336,8.13379996968446E-06,63.474245577165,1.9550067618216747,1.6006984850594699,0.15,0.090909091,0.0028
418,34.57073910542614,7.793376188327129E-06,63.47424631660136,1.9550067845963146,1.6006984850594699,0.15,0.090909091,0.0028
419,34.57073870129198,7.467200152333595E-06,63.47424702509011,1.955006806417768,1.6006984850594699,0.15,0.090909091,0.0028
420,34.57073831407204,7.15467555168821E-06,63.47424770392649,1.9550068273259285,1.6006984850594699,0.15,0.090909091,0.0028
421,34.57073794305841,6.855231033668838E-06,63.47424835435154,1.95500684735902,1.6006984850594699,0.15,0.090909091,0.0028
422,34.570737587572815,6.568319158314871E-06,63.47424897755436,1.955006866553667,1.6006984850594699,0.15,0.090909091,0.0028
423,34.57073724696536,6.293415397611595E-06,63.47424957467428,1.9550068849449607,1.6006984850594699,0.15,0.090909091,0.0028
424,34.57073692061334,6.030017176561263E-06,63.47425014680295,1.9550069025665238,1.6006984850594699,0.15,0.090909091,0.0028
425,34.57073660792014,5.77764295438784E-06,63.47425069498633,1.955006919450572,1.6006984850594699,0.15,0.090909091,0.0028
426,34.57073630831408,5.535831344195722E-06,63.4742512202266,1.9550069356279722,1.6006984850594699,0.15,0.090909091,0.0028
427,34.570736021247434,5.304140269473068E-06,63.474251723483995,1.9550069511283,1.6006984850594699,0.15,0.090909091,0.0028
428,34.57073574619538,5.0821461558976845E-06,63.47425220567857,1.9550069659798928,1.6006984850594699,0.15,0.090909091,0.0028
429,34.57073548265508,4.869443156967991E-06,63.47425266769186,1.955006980209902,1.6006984850594699,0.15,0.090909091,0.0028
430,34.570735230144734,4.665642412043398E-06,63.47425311036851,1.9550069938443428,1.6006984850594699,0.15,0.090909091,0.0028
431,34.5707349882027,4.470371335437693E-06,63.47425353451782,1.9550070069081416,1.6006984850594699,0.15,0.090909091,0.0028
432,34.57073475638667,4.283272935265782E-06,63.47425394091522,1.9550070194251814,1.6006984850594699,0.15,0.090909091,0.0028
433,34.57073453427283,4.104005160798548E-06,63.474254330303665,1.9550070314183456,1.6006984850594699,0.15,0.090909091,0.0028
434,34.57073432145512,3.932240277132686E-06,63.47425470339505,1.95500704290956,1.6006984850594699,0.15,0.090909091,0.0028
435,34.57073411754447,3.7676642660323123E-06,63.474255060871435,1.9550070539198328,1.6006984850594699,0.15,0.090909091,0.0028
436,34.57073392216809,3.6099762518470068E-06,63.474255403386366,1.9550070644692927,1.6006984850594699,0.15,0.090909091,0.0028
437,34.5707337349688,3.4588879514567596E-06,63.474255731566025,1.9550070745772263,1.6006984850594699,0.15,0.090909091,0.0028
438,34.570733555604356,3.3141231472382496E-06,63.47425604601038,1.9550070842621126,1.6006984850594699,0.15,0.090909091,0.0028
439,34.570733383746855,3.1754171820889456E-06,63.47425634729431,1.9550070935416575,1.6006984850594699,0.15,0.090909091,0.0028
440,34.5707332190821,3.0425164755858578E-06,63.474256635968594,1.9550071024328255,1.6006984850594699,0.15,0.090909091,0.0028
441,34.57073306130906,2.9151780603943943E-06,63.474256912561,1.9550071109518716,1.6006984850594699,0.15,0.090909091,0.0028
442,34.5707329101393,2.7931691380798115E-06,63.47425717757719,1.9550071191143703,1.6006984850594699,0.15,0.090909091,0.0028
443,34.57073276529644,2.676266653509201E-06,63.47425743150166,1.9550071269352438,1.6006984850594699,0.15,0.090909091,0.0028
444,34.57073262651569,2.5642568870659527E-06,63.47425767479863,1.9550071344287905,1.6006984850594699,0.15,0.090909091,0.0028
445,34.57073249354333,2.4569350639312005E-06,63.47425790791289,1.9550071416087098,1.6006984850594699,0.15,0.090909091,0.0028
446,34.57073236613626,2.354104979717939E-06,63.47425813127062,1.955007148488128,1.6006984850594699,0.15,0.090909091,0.0028
447,34.57073224406156,2.255578641773424E-06,63.47425834528017,1.955007155079622,1.6006984850594699,0.15,0.090909091,0.0028
448,34.57073212709605,2.1611759254940815E-06,63.47425855033277,1.9550071613952422,1.6006984850594699,0.15,0.090909091,0.0028
449,34.5707320150259,2.0707242450246246E-06,63.47425874680331,1.9550071674465348,1.6006984850594699,0.15,0.090909091,0.0028
450,34.57073190764622,1.9840582377393503E-06,63.47425893505097,1.9550071732445626,1.6006984850594699,0.15,0.090909091,0.0028
451,34.570731804760705,1.9010194619288E-06,63.4742591154199,1.9550071787999257,1.6006984850594699,0.15,0.090909091,0.0028
452,34.570731706181256,1.8214561071390997E-06,63.47425928823985,1.9550071841227803,1.6006984850594699,0.15,0.090909091,0.0028
453,34.57073161172765,1.7452227166344328E-06,63.47425945382677,1.9550071892228573,1.6006984850594699,0.15,0.090909091,0.0028
454,34.57073152122721,1.6721799214752583E-06,63.47425961248338,1.9550071941094809,1.6006984850594699,0.15,0.090909091,0.0028
455,34.570731434514485,1.6021941857261225E-06,63.474259764499735,1.9550071987915847,1.6006984850594699,0.15,0.090909091,0.0028
456,34.57073135143095,1.5351375623272599E-06,63.474259910153755,1.9550072032777284,1.6006984850594699,0.15,0.090909091,0.0028
457,34.570731271824705,1.470887459183676E-06,63.47426004971172,1.9550072075761136,1.6006984850594699,0.15,0.090909091,0.0028
458,34.57073119555022,1.409326415044078E-06,63.47426018342876,1.9550072116945985,1.6006984850594699,0.15,0.090909091,0.0028
459,34.570731122468054,1.3503418847599246E-06,63.474260311549344,1.9550072156407123,1.6006984850594699,0.15,0.090909091,0.0028
460,34.57073105244459,1.2938260335320086E-06,63.474260434307695,1.9550072194216697,1.6006984850594699,0.15,0.090909091,0.0028
461,34.57073098535182,1.239675539768418E-06,63.474260551928246,1.9550072230443825,1.6006984850594699,0.15,0.090909091,0.0028
462,34.57073092106709,1.1877914061934674E-06,63.47426066462602,1.9550072265154739,1.6006984850594699,0.15,0.090909091,0.0028
463,34.57073085947286,1.1380787788622713E-06,63.47426077260706,1.9550072298412897,1.6006984850594699,0.15,0.090909091,0.0028
464,34.57073080045654,1.0904467737500855E-06,63.47426087606877,1.9550072330279102,1.6006984850594699,0.15,0.090909091,0.0028
465,34.570730743910225,1.0448083105993931E-06,63.474260975200295,1.9550072360811612,1.6006984850594699,0.15,0.090909091,0.0028
466,34.570730689730546,1.0010799537209754E-06,63.47426107018287,1.9550072390066244,1.6006984850594699,0.15,0.090909091,0.0028
467,34.57073063781845,9.591817594579245E-07,63.474261161190135,1.9550072418096482,1.6006984850594699,0.15,0.090909091,0.0028
468,34.57073058807903,9.190371300337348E-07,63.47426124838848,1.9550072444953572,1.6006984850594699,0.15,0.090909091,0.0028
469,34.57073054042135,8.805726735172811E-07,63.47426133193731,1.9550072470686612,1.6006984850594699,0.15,0.090909091,0.0028
470,34.57073049475829,8.437180696486734E-07,63.474261411989374,1.9550072495342647,1.6006984850594699,0.15,0.090909091,0.0028
471,34.57073045100636,8.084059412806945E-07,63.47426148869102,1.9550072518966752,1.6006984850594699,0.15,0.090909091,0.0028
472,34.570730409085584,7.745717312007916E-07,63.47426156218247,1.955007254160212,1.6006984850594699,0.15,0.090909091,0.0028
473,34.57073036891932,7.42153584108431E-07,63.47426163259808,1.9550072563290128,1.6006984850594699,0.15,0.090909091,0.0028
474,34.57073033043413,7.110922335320473E-07,63.474261700066585,1.9550072584070428,1.6006984850594699,0.15,0.090909091,0.0028
475,34.57073029355966,6.813308934788531E-07,63.474261764711336,1.955007260398101,1.6006984850594699,0.15,0.090909091,0.0028
476,34.5707302582285,6.528151546194232E-07,63.47426182665051,1.9550072623058274,1.6006984850594699,0.15,0.090909091,0.0028
477,34.57073022437606,6.254928848172603E-07,63.47426188599734,1.95500726413371,1.6006984850594699,0.15,0.090909091,0.0028
478,34.570730191940434,5.993141338214935E-07,63.47426194286033,1.95500726588509,1.6006984850594699,0.15,0.090909091,0.0028
479,34.57073016086235,5.74231041948468E-07,63.47426199734343,1.9550072675631698,1.6006984850594699,0.15,0.090909091,0.0028
480,34.570730131084964,5.501977525852812E-07,63.474262049546255,1.9550072691710167,1.6006984850594699,0.15,0.090909091,0.0028
481,34.57073010255386,5.271703283553044E-07,63.474262099564235,1.9550072707115704,1.6006984850594699,0.15,0.090909091,0.0028
482,34.570730075216865,5.051066707924262E-07,63.47426214748881,1.9550072721876472,1.6006984850594699,0.15,0.090909091,0.0028
483,34.57073004902401,4.839664433771663E-07,63.4742621934076,1.955007273601946,1.6006984850594699,0.15,0.090909091,0.0028
484,34.570730023927396,4.6371099779395646E-07,63.474262237404545,1.955007274957052,1.6006984850594699,0.15,0.090909091,0.0028
485,34.57072999988115,4.443033032747731E-07,63.474262279560094,1.9550072762554427,1.6006984850594699,0.15,0.090909091,0.0028
486,34.57072997684132,4.25707878899948E-07,63.4742623199513,1.955007277499492,1.6006984850594699,0.15,0.090909091,0.0028
487,34.570729954765774,4.078907287323917E-07,63.47426235865202,1.955007278691474,1.6006984850594699,0.15,0.090909091,0.0028
488,34.57072993361415,3.908192796666419E-07,63.47426239573299,1.955007279833568,1.6006984850594699,0.15,0.090909091,0.0028
489,34.57072991334779,3.7446232187911377E-07,63.47426243126202,1.955007280927862,1.6006984850594699,0.15,0.090909091,0.0028
490,34.57072989392964,3.5878995177068455E-07,63.47426246530405,1.9550072819763564,1.6006984850594699,0.15,0.090909091,0.0028
491,34.57072987532419,3.437735172973004E-07,63.474262497921316,1.9550072829809684,1.6006984850594699,0.15,0.090909091,0.0028
492,34.57072985749744,3.2938556558866023E-07,63.47426252917345,1.9550072839435342,1.6006984850594699,0.15,0.090909091,0.0028
493,34.57072984041679,3.1559979275921287E-07,63.47426255911759,1.9550072848658138,1.6006984850594699,0.15,0.090909091,0.0028
494,34.570729824051014,3.023909958197141E-07,63.47426258780848,1.9550072857494931,1.6006984850594699,0.15,0.090909091,0.0028
495,34.570729808370196,2.897350266014275E-07,63.47426261529857,1.9550072865961878,1.6006984850594699,0.15,0.090909091,0.0028
496,34.57072979334567,2.776087476087353E-07,63.47426264163812,1.955007287407446,1.6006984850594699,0.15,0.090909091,0.0028
497,34.57072977894997,2.659899897194483E-07,63.474262666875276,1.9550072881847504,1.6006984850594699,0.15,0.090909091,0.0028
498,34.57072976515676,2.5485751165548456E-07,63.47426269105618,1.9550072889295225,1.6006984850594699,0.15,0.090909091,0.0028
499,34.570729751940846,2.441909611498203E-07,63.47426271422505,1.9550072896431234,1.6006984850594699,0.15,0.090909091,0.0028
