t,S,I,R,R0,beta, gamma
329,27.588104084412265,1.195169683073532E-08,72.4118959036359,1.74999999825,0.25,0.142857143
330,27.588104083587954,1.1068623207873483E-08,72.41189590534329,1.74999999825,0.25,0.142857143
331,27.588104082824547,1.025079714225526E-08,72.41189590692451,1.74999999825,0.25,0.142857143
332,27.588104082117546,9.493397695271255E-09,72.41189590838891,1.74999999825,0.25,0.142857143
333,27.588104081462784,8.791960132437215E-09,72.41189590974511,1.74999999825,0.25,0.142857143
334,27.5881040808564,8.142349604581705E-09,72.41189591100111,1.74999999825,0.25,0.142857143
335,27.58810408029482,7.540736773648783E-09,72.4118959121643,1.74999999825,0.25,0.142857143
336,27.588104079774734,6.983575239434104E-09,72.41189591324155,1.74999999825,0.25,0.142857143
337,27.588104079293075,6.467580634189122E-09,72.41189591423921,1.74999999825,0.25,0.142857143
338,27.588104078847003,5.98971126185981E-09,72.41189591516316,1.74999999825,0.25,0.142857143
339,27.58810407843389,5.547150167831669E-09,72.41189591601884,1.74999999825,0.25,0.142857143
340,27.588104078051302,5.1372885334853714E-09,72.41189591681129,1.74999999825,0.25,0.142857143
341,27.588104077696983,4.757710297676927E-09,72.4118959175452,1.74999999825,0.25,0.142857143
342,27.588104077368843,4.4061779144887256E-09,72.41189591822487,1.74999999825,0.25,0.142857143
343,27.588104077064948,4.080619163295965E-09,72.41189591885433,1.74999999825,0.25,0.142857143
344,27.588104076783505,3.77911493339614E-09,72.41189591943727,1.74999999825,0.25,0.142857143
345,27.58810407652286,3.4998879111941808E-09,72.41189591997714,1.74999999825,0.25,0.142857143
346,27.58810407628147,3.2412921032562154E-09,72.41189592047712,1.74999999825,0.25,0.142857143
347,27.588104076057917,3.001803133472226E-09,72.41189592094017,1.74999999825,0.25,0.142857143
348,27.588104075850882,2.7800092571311075E-09,72.411895921369,1.74999999825,0.25,0.142857143
349,27.588104075659146,2.57460303893771E-09,72.41189592176615,1.74999999825,0.25,0.142857143
350,27.588104075481574,2.3843736459152556E-09,72.41189592213395,1.74999999825,0.25,0.142857143
351,27.588104075317123,2.2081997097611723E-09,72.41189592247457,1.74999999825,0.25,0.142857143
352,27.58810407516482,2.045042716581203E-09,72.41189592279002,1.74999999825,0.25,0.142857143
353,27.588104075023775,1.8939408850354537E-09,72.41189592308217,1.74999999825,0.25,0.142857143
354,27.58810407489315,1.7540034968091492E-09,72.41189592335273,1.74999999825,0.25,0.142857143
355,27.588104074772176,1.6244056459872278E-09,72.4118959236033,1.74999999825,0.25,0.142857143
356,27.58810407466014,1.504383376381281E-09,72.41189592383536,1.74999999825,0.25,0.142857143
357,27.588104074556384,1.393229178144246E-09,72.41189592405027,1.74999999825,0.25,0.142857143
358,27.588104074460293,1.2902878171262012E-09,72.41189592424931,1.74999999825,0.25,0.142857143
359,27.5881040743713,1.1949524723860601E-09,72.41189592443364,1.74999999825,0.25,0.142857143
360,27.588104074288886,1.106661159090486E-09,72.41189592460434,1.74999999825,0.25,0.142857143
361,27.58810407421256,1.0248934157136544E-09,72.41189592476243,1.74999999825,0.25,0.142857143
362,27.58810407414187,9.491672360094992E-10,72.41189592490885,1.74999999825,0.25,0.142857143
363,27.588104074076405,8.790362276709646E-10,72.41189592504445,1.74999999825,0.25,0.142857143
364,27.588104074015778,8.140869809270683E-10,72.41189592517003,1.74999999825,0.25,0.142857143
365,27.58810407395963,7.539366315661249E-10,72.41189592528633,1.74999999825,0.25,0.142857143
366,27.588104073907633,6.982306040195867E-10,72.41189592539403,1.74999999825,0.25,0.142857143
367,27.588104073859476,6.466405212023836E-10,72.41189592549378,1.74999999825,0.25,0.142857143
368,27.58810407381488,5.988622687886454E-10,72.41189592558615,1.74999999825,0.25,0.142857143
369,27.588104073773575,5.546142025120565E-10,72.4118959256717,1.74999999825,0.25,0.142857143
370,27.588104073735323,5.136354879231996E-10,72.41189592575093,1.74999999825,0.25,0.142857143
371,27.5881040736999,4.756845628170529E-10,72.4118959258243,1.74999999825,0.25,0.142857143
372,27.58810407366709,4.4053771326692796E-10,72.41189592589225,1.74999999825,0.25,0.142857143
373,27.588104073636707,4.0798775487081975E-10,72.41189592595519,1.74999999825,0.25,0.142857143
374,27.58810407360857,3.77842811436354E-10,72.41189592601347,1.74999999825,0.25,0.142857143
375,27.58810407358251,3.499251839048962E-10,72.41189592606744,1.74999999825,0.25,0.142857143
376,27.588104073558377,3.240703028473326E-10,72.41189592611744,1.74999999825,0.25,0.142857143
377,27.588104073536027,3.001257583566724E-10,72.41189592616374,1.74999999825,0.25,0.142857143
378,27.58810407351533,2.779504016188618E-10,72.41189592620661,1.74999999825,0.25,0.142857143
379,27.588104073496158,2.5741351286573E-10,72.41189592624632,1.74999999825,0.25,0.142857143
380,27.588104073478405,2.3839403080529807E-10,72.4118959262831,1.74999999825,0.25,0.142857143
381,27.588104073461963,2.2077983898708066E-10,72.41189592631714,1.74999999825,0.25,0.142857143
382,27.588104073446736,2.044671048956307E-10,72.41189592634868,1.74999999825,0.25,0.142857143
383,27.588104073432635,1.893596678764021E-10,72.41189592637788,1.74999999825,0.25,0.142857143
384,27.588104073419576,1.7536847228586246E-10,72.41189592640494,1.74999999825,0.25,0.142857143
385,27.588104073407482,1.6241104252437689E-10,72.41189592642999,1.74999999825,0.25,0.142857143
386,27.58810407339628,1.504109968572757E-10,72.4118959264532,1.74999999825,0.25,0.142857143
387,27.588104073385907,1.3929759715816782E-10,72.41189592647468,1.74999999825,0.25,0.142857143
388,27.5881040733763,1.2900533192031735E-10,72.41189592649458,1.74999999825,0.25,0.142857143
389,27.588104073367404,1.1947353007800953E-10,72.41189592651301,1.74999999825,0.25,0.142857143
390,27.588104073359165,1.1064600336145231E-10,72.41189592653008,1.74999999825,0.25,0.142857143
391,27.588104073351534,1.0247071507695932E-10,72.41189592654588,1.74999999825,0.25,0.142857143
392,27.588104073344468,9.489947335993265E-11,72.41189592656052,1.74999999825,0.25,0.142857143
393,27.588104073337924,8.788764709242658E-11,72.41189592657408,1.74999999825,0.25,0.142857143
394,27.588104073331863,8.13939028106769E-11,72.41189592658664,1.74999999825,0.25,0.142857143
395,27.58810407332625,7.537996105171297E-11,72.41189592659826,1.74999999825,0.25,0.142857143
396,27.588104073321052,6.981037070275882E-11,72.41189592660903,1.74999999825,0.25,0.142857143
397,27.588104073316238,6.465230002325387E-11,72.41189592661901,1.74999999825,0.25,0.142857143
398,27.58810407331178,5.987534310760498E-11,72.41189592662825,1.74999999825,0.25,0.142857143
399,27.58810407330765,5.545134064780243E-11,72.4118959266368,1.74999999825,0.25,0.142857143
400,27.58810407330383,5.1354213939327625E-11,72.41189592664472,1.74999999825,0.25,0.142857143
401,27.588104073300286,4.755981115184671E-11,72.41189592665205,1.74999999825,0.25,0.142857143
402,27.588104073297007,4.4045764958483486E-11,72.41189592665884,1.74999999825,0.25,0.142857143
403,27.58810407329397,4.0791360684421574E-11,72.41189592666514,1.74999999825,0.25,0.142857143
404,27.588104073291156,3.777741419759532E-11,72.41189592667097,1.74999999825,0.25,0.142857143
405,27.58810407328855,3.498615882165693E-11,72.41189592667637,1.74999999825,0.25,0.142857143
406,27.58810407328614,3.240114060459196E-11,72.41189592668137,1.74999999825,0.25,0.142857143
407,27.588104073283905,3.000712132561031E-11,72.411895926686,1.74999999825,0.25,0.142857143
408,27.588104073281833,2.7789988668555736E-11,72.41189592669029,1.74999999825,0.25,0.142857143
409,27.58810407327992,2.5736673032322087E-11,72.41189592669426,1.74999999825,0.25,0.142857143
410,27.588104073278142,2.3835070487888602E-11,72.41189592669794,1.74999999825,0.25,0.142857143
411,27.588104073276497,2.20739714278197E-11,72.41189592670135,1.74999999825,0.25,0.142857143
412,27.588104073274973,2.04429944876308E-11,72.4118959267045,1.74999999825,0.25,0.142857143
413,27.588104073273563,1.8932525349498478E-11,72.41189592670743,1.74999999825,0.25,0.142857143
414,27.588104073272255,1.7533660067573683E-11,72.41189592671013,1.74999999825,0.25,0.142857143
415,27.588104073271047,1.6238152580810922E-11,72.41189592671263,1.74999999825,0.25,0.142857143
416,27.58810407326993,1.5038366103910862E-11,72.41189592671495,1.74999999825,0.25,0.142857143
417,27.58810407326889,1.3927228109834685E-11,72.4118959267171,1.74999999825,0.25,0.142857143
418,27.58810407326793,1.28981886385201E-11,72.41189592671908,1.74999999825,0.25,0.142857143
419,27.588104073267044,1.1945181686036395E-11,72.41189592672093,1.74999999825,0.25,0.142857143
420,27.58810407326622,1.1062589446574452E-11,72.41189592672264,1.74999999825,0.25,0.142857143
