t,S,I,R,R0,beta, gamma
181,93.01783776152156,1.3776460030938688E-05,6.98214846201844,0.01832983898167016,0.001625207,0.090909091
182,93.01783774069524,1.2544880893459622E-05,6.982149714423898,0.017877276982122724,0.001585081,0.090909091
183,93.01783772219896,1.1422933448391547E-05,6.982150854867617,0.01743589098256411,0.001545945,0.090909091
184,93.01783770577273,1.0400911183018986E-05,6.9821518933161135,0.017005394982994606,0.001507775,0.090909091
185,93.01783769118546,9.469961076638578E-06,6.982152838853494,0.016585524983414476,0.001470548,0.090909091
186,93.01783767823177,8.622009217497459E-06,6.982153699759047,0.016176027983823973,0.00143424,0.090909091
187,93.01783766672915,7.84969281111897E-06,6.982154483578068,0.01577663998422336,0.001398829,0.090909091
188,93.01783765651544,7.146298083163249E-06,6.982155197186506,0.015387118984612883,0.001364292,0.090909091
189,93.01783764744654,6.505703522207811E-06,6.9821558468499685,0.015007211984992788,0.001330607,0.090909091
190,93.01783763939441,5.922328050031847E-06,6.982156438277562,0.014636676985363323,0.001297754,0.090909091
191,93.01783763224532,5.391083685523648E-06,6.982156976671021,0.014275293985724706,0.001265713,0.090909091
192,93.01783762589818,4.907332300505657E-06,6.9821574667695385,0.013922842986077157,0.001234462,0.090909091
193,93.01783762026324,4.4668461235991105E-06,6.982157912890657,0.013579081986420919,0.001203983,0.090909091
194,93.01783761526073,4.0657717084949505E-06,6.982158318967578,0.013243812986756188,0.001174257,0.090909091
195,93.01783761081981,3.7005970125033116E-06,6.982158688583188,0.012916826987083173,0.001145264,0.090909091
196,93.01783760687756,3.368121347225245E-06,6.982159025001098,0.012597903987402096,0.001116987,0.090909091
197,93.0178376033781,3.065427965664554E-06,6.982159331193948,0.012286856987713144,0.001089409,0.090909091
198,93.01783760027176,2.7898590309452553E-06,6.982159609869218,0.0119834989880165,0.001062511,0.090909091
199,93.01783759751447,2.538992769171212E-06,6.982159863492766,0.011687620988312379,0.001036278,0.090909091
200,93.01783759506708,2.3106226389801634E-06,6.9821600943102915,0.011399057988600943,0.001010692,0.090909091
201,93.01783759289481,2.1027383066618746E-06,6.982160304366896,0.011117611988882389,0.000985738,0.090909091
