t,S,I,R,R0,beta, gamma
234,0.23898823584188408,1.0271249538777771E-07,99.76101166144555,5.4999999945,0.5,0.090909091
235,0.2389882357191487,9.349773118809137E-08,99.76101167078305,5.4999999945,0.5,0.090909091
236,0.2389882356074244,8.510966172432155E-08,99.76101167928284,5.4999999945,0.5,0.090909091
237,0.23898823550572337,7.747412078108919E-08,99.76101168702009,5.4999999945,0.5,0.090909091
238,0.23898823541314634,7.052359590197032E-08,99.76101169406319,5.4999999945,0.5,0.090909091
239,0.23898823532887478,6.419663145316887E-08,99.76101170047443,5.4999999945,0.5,0.090909091
240,0.2389882352521636,5.843728524082454E-08,99.76101170631048,5.4999999945,0.5,0.090909091
241,0.23898823518233447,5.3194633877436625E-08,99.76101171162297,5.4999999945,0.5,0.090909091
242,0.23898823511877001,4.8422322523918755E-08,99.76101171645885,5.4999999945,0.5,0.090909091
243,0.2389882350609082,4.407815502616219E-08,99.76101172086088,5.4999999945,0.5,0.090909091
244,0.23898823500823738,4.0123720822148925E-08,99.76101172486798,5.4999999945,0.5,0.090909091
245,0.2389882349602919,3.6524055320775835E-08,99.7610117285156,5.4999999945,0.5,0.090909091
246,0.2389882349166478,3.324733074950391E-08,99.76101173183596,5.4999999945,0.5,0.090909091
247,0.2389882348769192,3.026457473734773E-08,99.76101173485844,5.4999999945,0.5,0.090909091
248,0.23898823484075482,2.754941414495278E-08,99.76101173760976,5.4999999945,0.5,0.090909091
249,0.2389882348078349,2.5077841876739574E-08,99.76101174011426,5.4999999945,0.5,0.090909091
250,0.23898823477786835,2.2828004613298006E-08,99.76101174239406,5.4999999945,0.5,0.090909091
251,0.23898823475059022,2.0780009587189445E-08,99.76101174446933,5.4999999945,0.5,0.090909091
252,0.23898823472575934,1.8915748693693482E-08,99.76101174635842,5.4999999945,0.5,0.090909091
253,0.23898823470315614,1.721873838130948E-08,99.76101174807803,5.4999999945,0.5,0.090909091
254,0.23898823468258076,1.5673973906345645E-08,99.76101174964337,5.4999999945,0.5,0.090909091
255,0.23898823466385127,1.4267796662933734E-08,99.76101175106828,5.4999999945,0.5,0.090909091
256,0.2389882346468021,1.2987773415418682E-08,99.76101175236535,5.4999999945,0.5,0.090909091
257,0.2389882346312825,1.1822586365311723E-08,99.76101175354606,5.4999999945,0.5,0.090909091
258,0.2389882346171552,1.0761933080793348E-08,99.76101175462084,5.4999999945,0.5,0.090909091
259,0.23898823460429533,9.79643540395583E-09,99.7610117555992,5.4999999945,0.5,0.090909091
