t,S,I,R,R0,beta, gamma
178,0.4411401107390692,2.4553176699488724E-05,99.55883533608423,5.4999999945,0.5,0.090909091
179,0.4411400565821138,2.2375226680016868E-05,99.55883756819121,5.4999999945,0.5,0.090909091
180,0.44114000722907,2.0390468205435888E-05,99.55883960230273,5.4999999945,0.5,0.090909091
181,0.4411399622538135,1.858176453227306E-05,99.55884145598165,5.4999999945,0.5,0.090909091
182,0.441139921268019,1.693349900398996E-05,99.55884314523297,5.4999999945,0.5,0.090909091
183,0.4411398839178069,1.543144021417489E-05,99.55884468464197,5.4999999945,0.5,0.090909091
184,0.44113984988068816,1.4062619130207233E-05,99.55884608750017,5.4999999945,0.5,0.090909091
185,0.4411398188627797,1.2815217116461027E-05,99.55884736592009,5.4999999945,0.5,0.090909091
186,0.4411397905962669,1.1678463890223127E-05,99.55884853093983,5.4999999945,0.5,0.090909091
187,0.44113976483709133,1.0642544529261714E-05,99.55884959261836,5.4999999945,0.5,0.090909091
188,0.4411397413628434,9.698514728134043E-06,99.55885056012241,5.4999999945,0.5,0.090909091
189,0.441139719970842,8.838223571543129E-06,99.55885144180557,5.4999999945,0.5,0.090909091
190,0.4411397004763846,8.054243157956321E-06,99.55885224528045,5.4999999945,0.5,0.090909091
191,0.44113968271115256,7.339804465844866E-06,99.55885297748438,5.4999999945,0.5,0.090909091
192,0.4411396665217575,6.688738908803292E-06,99.55885364473933,5.4999999945,0.5,0.090909091
193,0.44113965176841724,6.095425074926056E-06,99.5588542528065,5.4999999945,0.5,0.090909091
194,0.44113963832374875,5.554740190580588E-06,99.55885480693605,5.4999999945,0.5,0.090909091
195,0.44113962607166834,5.062015889507016E-06,99.55885531191244,5.4999999945,0.5,0.090909091
196,0.44113961490638937,4.612997905347706E-06,99.5588557720957,5.4999999945,0.5,0.090909091
197,0.44113960473150876,4.2038093395852875E-06,99.55885619145914,5.4999999945,0.5,0.090909091
198,0.4411395954591748,3.830917187738435E-06,99.55885657362363,5.4999999945,0.5,0.090909091
199,0.44113958700932854,3.49110183479704E-06,99.55885692188883,5.4999999945,0.5,0.090909091
200,0.44113957930901243,3.181429256515258E-06,99.55885723926173,5.4999999945,0.5,0.090909091
201,0.4411395722917406,2.8992256865437527E-06,99.55885752848256,5.4999999945,0.5,0.090909091
202,0.4411395658969247,2.642054530672905E-06,99.55885779204853,5.4999999945,0.5,0.090909091
203,0.4411395600693508,2.407695328860685E-06,99.5588580322353,5.4999999945,0.5,0.090909091
204,0.4411395547587025,2.194124583399787E-06,99.5588582511167,5.4999999945,0.5,0.090909091
205,0.4411395499191268,1.9994982876911894E-06,99.55885845058258,5.4999999945,0.5,0.090909091
206,0.44113954550883794,1.8221360047746077E-06,99.55885863235515,5.4999999945,0.5,0.090909091
207,0.4411395414897567,1.6605063581471843E-06,99.55885879800388,5.4999999945,0.5,0.090909091
208,0.4411395378271816,1.5132138095956727E-06,99.558858948959,5.4999999945,0.5,0.090909091
209,0.44113953448948945,1.3789866098796768E-06,99.5588590865239,5.4999999945,0.5,0.090909091
210,0.4411395314478619,1.2566658182300915E-06,99.55885921188631,5.4999999945,0.5,0.090909091
211,0.44113952867603706,1.1451952958552255E-06,99.55885932612867,5.4999999945,0.5,0.090909091
212,0.4411395261500825,1.0436125870568288E-06,99.55885943023733,5.4999999945,0.5,0.090909091
213,0.4411395238481887,9.510406092220267E-07,99.5588595251112,5.4999999945,0.5,0.090909091
214,0.4411395217504807,8.666800799411285E-07,99.55885961156945,5.4999999945,0.5,0.090909091
215,0.4411395198388465,7.898026158657527E-07,99.55885969035855,5.4999999945,0.5,0.090909091
216,0.4411395180967808,7.197444437216273E-07,99.55885976215879,5.4999999945,0.5,0.090909091
217,0.4411395165092422,6.559006691758745E-07,99.5588598275901,5.4999999945,0.5,0.090909091
218,0.4411395150625237,5.977200540751957E-07,99.55885988721744,5.4999999945,0.5,0.090909091
219,0.441139513744134,5.447002569607381E-07,99.55885994155562,5.4999999945,0.5,0.090909091
220,0.44113951254268996,4.963834957654308E-07,99.55885999107383,5.4999999945,0.5,0.090909091
221,0.4411395114478181,4.5235259524477414E-07,99.5588600361996,5.4999999945,0.5,0.090909091
222,0.4411395104500651,4.1222738501392297E-07,99.55886007732256,5.4999999945,0.5,0.090909091
223,0.44113950954081615,3.75661417091096E-07,99.55886011479778,5.4999999945,0.5,0.090909091
224,0.4411395087122207,3.4233897460601747E-07,99.55886014894882,5.4999999945,0.5,0.090909091
225,0.4411395079571245,3.1197234584606605E-07,99.55886018007055,5.4999999945,0.5,0.090909091
226,0.44113950726900786,2.8429934010377637E-07,99.55886020843168,5.4999999945,0.5,0.090909091
227,0.4411395066419295,2.5908102387709364E-07,99.55886023427708,5.4999999945,0.5,0.090909091
228,0.44113950607047514,2.360996578763449E-07,99.55886025782989,5.4999999945,0.5,0.090909091
229,0.4411395055497107,2.151568170256903E-07,99.5588602792935,5.4999999945,0.5,0.090909091
230,0.4411395050751398,1.9607167722682328E-07,99.5588602988532,5.4999999945,0.5,0.090909091
231,0.441139504642665,1.7867945409254284E-07,99.55886031667791,5.4999999945,0.5,0.090909091
232,0.44113950424855214,1.6282998016995458E-07,99.5588603329215,5.4999999945,0.5,0.090909091
233,0.44113950388939843,1.4838640836880086E-07,99.55886034772422,5.4999999945,0.5,0.090909091
234,0.4411395035621029,1.352240304000971E-07,99.55886036121389,5.4999999945,0.5,0.090909091
235,0.4411395032638396,1.2322920002326972E-07,99.55886037350699,5.4999999945,0.5,0.090909091
236,0.44113950299203325,1.1229835180492643E-07,99.55886038470965,5.4999999945,0.5,0.090909091
237,0.44113950274433705,1.0233710691705261E-07,99.55886039491858,5.4999999945,0.5,0.090909091
238,0.44113950251861234,9.325945825394196E-08,99.55886040422196,5.4999999945,0.5,0.090909091
239,0.44113950231291016,8.498702783202015E-08,99.5588604127001,5.4999999945,0.5,0.090909091
240,0.4411395021254545,7.744839006082385E-08,99.55886042042619,5.4999999945,0.5,0.090909091
241,0.44113950195462676,7.057845504214017E-08,99.55886042746695,5.4999999945,0.5,0.090909091
242,0.44113950179895206,6.431790657260492E-08,99.55886043388318,5.4999999945,0.5,0.090909091
243,0.4411395016570862,5.861268999737744E-08,99.55886043973027,5.4999999945,0.5,0.090909091
244,0.44113950152780435,5.341354549293218E-08,99.5588604450587,5.4999999945,0.5,0.090909091
245,0.4411395014099902,4.8675582749250495E-08,99.55886044991448,5.4999999945,0.5,0.090909091
246,0.4411395013026266,4.435789337914508E-08,99.55886045433952,5.4999999945,0.5,0.090909091
247,0.4411395012047865,4.042319770819264E-08,99.55886045837205,5.4999999945,0.5,0.090909091
248,0.44113950111562517,3.683752289559803E-08,99.5588604620469,5.4999999945,0.5,0.090909091
249,0.4411395010343727,3.3569909606830024E-08,99.55886046539575,5.4999999945,0.5,0.090909091
250,0.44113950096032767,3.059214470538957E-08,99.55886046844756,5.4999999945,0.5,0.090909091
251,0.44113950089285064,2.787851765572535E-08,99.55886047122867,5.4999999945,0.5,0.090909091
252,0.44113950083135905,2.5405598534037303E-08,99.55886047376308,5.4999999945,0.5,0.090909091
253,0.441139500775322,2.3152035730275175E-08,99.55886047607268,5.4999999945,0.5,0.090909091
254,0.4411395007242556,2.109837159465627E-08,99.55886047817741,5.4999999945,0.5,0.090909091
255,0.441139500677719,1.9226874436962655E-08,99.55886048009545,5.4999999945,0.5,0.090909091
256,0.4411395006353103,1.752138542807082E-08,99.55886048184334,5.4999999945,0.5,0.090909091
257,0.44113950059666346,1.5967179081835146E-08,99.55886048343619,5.4999999945,0.5,0.090909091
258,0.4411395005614447,1.455083611270179E-08,99.55886048488776,5.4999999945,0.5,0.090909091
259,0.44113950052934997,1.326012757128364E-08,99.55886048621056,5.4999999945,0.5,0.090909091
260,0.44113950050010214,1.2083909257502964E-08,99.55886048741603,5.4999999945,0.5,0.090909091
261,0.4411395004734487,1.1012025499646601E-08,99.55886048851457,5.4999999945,0.5,0.090909091
262,0.4411395004491595,1.0035221468545482E-08,99.55886048951567,5.4999999945,0.5,0.090909091
263,0.4411395004270248,9.145063269783981E-09,99.55886049042796,5.4999999945,0.5,0.090909091
264,0.44113950040685357,8.333865124001461E-09,99.55886049125932,5.4999999945,0.5,0.090909091
265,0.4411395003884716,7.594623006548187E-09,99.55886049201695,5.4999999945,0.5,0.090909091
266,0.4411395003717202,6.9209541735289414E-09,99.55886049270737,5.4999999945,0.5,0.090909091
267,0.44113950035645466,6.3070420520918E-09,99.55886049333654,5.4999999945,0.5,0.090909091
