t,S,I,R,D,R0,beta, gamma, mu
93,93.34035866852747,0.027150753926910957,6.434313715312178,0.1981768622334381,0.160484183973143,0.014667517,0.090909091,0.0028
94,93.3399869553484,0.024978194635539044,6.436781965671638,0.19825288434443347,0.1565218149432268,0.014305374,0.090909091,0.0028
95,93.33965343065181,0.022971035418003646,6.439052710640776,0.19832282328941298,0.15265726993339418,0.013952173,0.090909091,0.0028
96,93.3393542809267,0.021117590294769024,6.441140986589955,0.1983871421885834,0.1488881478959176,0.013607693,0.090909091,0.0028
97,93.33908605938488,0.019406901645954554,6.443060767527763,0.19844627144140875,0.14521209046836236,0.013271718,0.090909091,0.0028
98,93.33884565250382,0.017828705414647542,6.444825031315523,0.1985006107660174,0.14162679264491,0.012944038,0.090909091,0.0028
99,93.33863024937172,0.016373396768632455,6.446445822718475,0.19855053114117843,0.13813001344768142,0.012624449,0.090909091,0.0028
100,93.33843731365108,0.015031996361489365,6.447934313335294,0.1985963766521306,0.13471957592673692,0.01231275,0.090909091,0.0028
101,93.33826455800539,0.013796117292238341,6.449300858460432,0.19863846624194276,0.1313933351461066,0.012008747,0.090909091,0.0028
102,93.33810992069229,0.012657932994549679,6.450555050942798,0.19867709537036102,0.12814922086908304,0.01171225,0.090909091,0.0028
103,93.3379715442602,0.011610146031787361,6.451705772125272,0.19871253758274576,0.12498520554425185,0.011423073,0.090909091,0.0028
104,93.33784775613289,0.01064595792808208,6.452761239947399,0.19874504599163476,0.12189930430549156,0.011141037,0.090909091,0.0028
105,93.33773705090137,0.009759040119337944,6.453729054305465,0.19877485467383338,0.11888960698594334,0.010865964,0.090909091,0.0028
106,93.33763807427823,0.008943505963855602,6.454616239771747,0.19880217998616753,0.11595421409007159,0.010597682,0.090909091,0.0028
107,93.33754960846149,0.008193883966373728,6.4554292857692745,0.19882722180286633,0.11309129015028009,0.010336024,0.090909091,0.0028
108,93.33747055885472,0.0075050921548884255,6.456174184312417,0.19885016467797217,0.1102990530555888,0.010080827,0.090909091,0.0028
109,93.33739994202467,0.006872413621229128,6.456856465418089,0.19887117893600587,0.10757576338031068,0.00983193,0.090909091,0.0028
110,93.33733687479322,0.006291473219256174,6.4574812302933715,0.1988904216941453,0.10491970304140502,0.009589179,0.090909091,0.0028
111,93.3372805643192,0.005758215456849524,6.458053182404785,0.19890803781915922,0.10232922865509389,0.009352422,0.090909091,0.0028
112,93.33723029914997,0.005268883489843361,6.458576656537749,0.1989241608224384,0.09980271818024573,0.009121509,0.090909091,0.0028
