t,S,I,R,D,R0,beta, gamma, mu
274,31.473440483118125,0.0007104566892903085,66.47831690166879,2.0475321585238637,1.6006984850594699,0.15,0.090909091,0.0028
275,31.473406942343637,0.0006774212132313617,66.47838148864061,2.047534147802594,1.6006984850594699,0.15,0.090909091,0.0028
276,31.473374961213363,0.0006459218173884439,66.47844307238732,2.047536044581991,1.6006984850594699,0.15,0.090909091,0.0028
277,31.473344467204033,0.0006158870803553471,66.47850179255259,2.04753785316308,1.6006984850594699,0.15,0.090909091,0.0028
278,31.473315391164682,0.0005872489012459902,66.47855778228723,2.047539577646905,1.6006984850594699,0.15,0.090909091,0.0028
279,31.47328766715986,0.0005599423453425247,66.47861116855103,2.0475412219438285,1.6006984850594699,0.15,0.090909091,0.0028
280,31.47326123232009,0.0005339054969160528,66.47866207240065,2.0475427897823955,1.6006984850594699,0.15,0.090909091,0.0028
281,31.473236026699325,0.0005090793188868621,66.47871060926406,2.047544284717787,1.6006984850594699,0.15,0.090909091,0.0028
282,31.473211993138985,0.0004854075190065314,66.47875688920219,2.0475457101398797,1.6006984850594699,0.15,0.090909091,0.0028
283,31.47318907713836,0.00046283642225899844,66.4788010171585,2.0475470692809328,1.6006984850594699,0.15,0.090909091,0.0028
284,31.473167226731018,0.0004413148491917311,66.47884309319693,2.047548365222915,1.6006984850594699,0.15,0.090909091,0.0028
285,31.473146392366946,0.0004207939999015483,66.47888321272872,2.047549600904493,1.6006984850594699,0.15,0.090909091,0.0028
286,31.473126526800208,0.00040122734341241676,66.47892146672875,2.047550779127693,1.6006984850594699,0.15,0.090909091,0.0028
287,31.47310758498179,0.0003825705121947407,66.47895794194183,2.0475519025642543,1.6006984850594699,0.15,0.090909091,0.0028
288,31.473089523957455,0.0003647812015872871,66.47899272107934,2.0475529737616887,1.6006984850594699,0.15,0.090909091,0.0028
289,31.473072302770333,0.0003478190738939749,66.47902588300678,2.047553995149053,1.6006984850594699,0.15,0.090909091,0.0028
290,31.47305588236804,0.00033164566693833023,66.47905750292263,2.04755496904246,1.6006984850594699,0.15,0.090909091,0.0028
291,31.473040225514126,0.0003162243068684935,66.47908765252875,2.0475558976503274,1.6006984850594699,0.15,0.090909091,0.0028
292,31.47302529670363,0.00030152002501527804,66.47911640019304,2.0475567830783867,1.6006984850594699,0.15,0.090909091,0.0028
